id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365,number_of_reviews,reviews_per_month,last_review
37676,Mt. Hood View in the Pearl District,Pearl,45.52564,-122.68273,Entire home/apt,117,30,342,135,0.70,2026-05-31
61893,Perfect Portland Place,Goose Hollow,45.52258,-122.69955,Entire home/apt,93,30,149,26,0.22,2026-02-23
67036,Historic Home Located in Central City,Sullivan's Gulch,45.53103,-122.64448,Entire home/apt,557,4,336,90,0.48,2026-04-19
93613,Sunny Queen Room in FUN Alberta Arts,Sabin,45.55536,-122.65106,Private room,43,30,313,72,0.40,2026-05-31
99355,Beautiful Apt near City Center!,Irvington,45.53836,-122.65159,Entire home/apt,377,1,305,353,2.02,2026-05-28
114086,Sunny Peaceful Home in Walkable Arts District,Sabin,45.55593,-122.65029,Private room,40,30,127,74,0.41,2026-05-14
117969,Beautiful Remodeled Apartment,Richmond,45.51022,-122.63088,Entire home/apt,141,2,214,396,2.94,2026-05-31
134282,Daylight Foodie's Paradise & Everyone's Fun Zone,Boise,45.55273,-122.67524,Entire home/apt,80,31,161,35,0.20,2023-06-15
143483,Garden Hideaway near City Center!,Irvington,45.54005222601903,-122.64988089596142,Entire home/apt,202,1,300,197,1.11,2026-04-19
145199,Two private bedrooms with bath and kitchenette,Montavilla,45.52959,-122.59081,Private room,166,3,365,92,0.51,2026-04-27
182450,"Luminous, Cosy Home near lively SE Division Street",Richmond,45.50529,-122.63201,Entire home/apt,,5,5,38,0.23,2025-10-21
182465,Quiet room next to lively Division St,Richmond,45.50582,-122.63389,Private room,84,2,35,377,2.08,2026-05-04
195632,Foodie's Paradise & Everyone's Playground!,Boise,45.55083,-122.67567,Entire home/apt,26,85,177,89,0.49,2024-04-14
218708,Vintage Charm *King* at Opal 28 Apt 3,Kerns,45.5236,-122.63458,Entire home/apt,77,30,103,276,1.54,2025-10-06
222298,"Blues, Brews & Bicycle Guesthouse",Overlook,45.55815,-122.69218,Private room,75,2,52,125,0.70,2026-04-19
231732,"large, sunny room in farmhouse",Overlook,45.55629,-122.69042,Private room,34,30,55,48,0.28,2022-02-07
231734,"Private, sunny room in farmhouse",Overlook,45.55748,-122.69207,Private room,75,2,54,83,0.47,2026-06-13
236108,Large COMFY Room in Alberta Arts,Sabin,45.55645,-122.64854,Private room,48,30,288,59,0.34,2022-10-15
264248,Victorian Retreat near Hawthorne,Buckman,45.51268,-122.6493,Entire home/apt,133,30,208,19,0.11,2025-12-01
269339,Sweet Apartment in Alberta St. Area,King,45.55033,-122.65798,Entire home/apt,,2,0,375,2.12,2022-12-11
317797,Condo in the Courtyard,Mt. Tabor,45.510918377814114,-122.61128317425442,Entire home/apt,83,30,133,48,0.28,2026-04-13
332420,"Vintage Artist's Home, walk/bike everywhere!",Sunnyside,45.518,-122.6322,Entire home/apt,,3,0,67,0.41,2026-06-14
345650,GUEST SUITE SURROUNDED BY NATURE,Hayhurst,45.48203,-122.71903,Entire home/apt,403,2,267,139,0.82,2022-12-12
357732,"Cheerful, musical, eclectic home",Multnomah,45.46518,-122.71617,Private room,36,30,287,38,0.22,2026-03-03
362775,Kuza Cabin + Fine-Dining Village,Alameda,45.54903,-122.63423,Entire home/apt,240,1,347,571,3.30,2026-06-01
383701,Sellwood Music Suite,Sellwood-Moreland Improvement League,45.46846,-122.65395,Entire home/apt,155,2,193,459,2.66,2026-06-14
386687,The Heart of Multnomah Village,Multnomah,45.4692,-122.71497,Entire home/apt,152,30,365,236,1.38,2024-12-26
402130,Vintage Charm *Queen* at Opal 28 Apt 1,Kerns,45.52949,-122.63449,Entire home/apt,77,30,43,235,1.37,2024-09-03
402191,Vintage Charm *King* at Opal 28 Apt4,Kerns,45.52671,-122.63666,Entire home/apt,77,30,41,325,1.89,2024-10-05
408577,Eclectic cottage & sauna bath house/SE Portland,Richmond,45.50964,-122.61787,Entire home/apt,,2,0,198,1.15,2026-05-01
413956,"Beautiful, Clean 1920 NoPo Bungalow",Overlook,45.56557,-122.67893,Entire home/apt,,3,0,162,0.96,2024-12-30
448195,The Wisteria… Portland Craftsman,Rose City Park,45.546532,-122.612953,Entire home/apt,503,1,154,302,1.76,2026-05-25
450488,"Alberta Arts Rm - fast Wifi, hd TV, Great area!",King,45.56061,-122.6565,Private room,55,31,48,109,0.64,2024-08-10
450660,"Cozy Alberta Arts Rm - hd TV, A/C, fast Wifi, Desk",King,45.56186,-122.65834,Private room,45,31,241,109,0.65,2026-06-02
483614,House w/ Wood Burning Stove and A/C - NE Portland,Cully,45.55794,-122.61679,Entire home/apt,75,22,33,219,1.29,2026-01-08
522334,A sunny separate studio w/skylights,Sellwood-Moreland Improvement League,45.47402,-122.6439,Entire home/apt,74,4,18,573,3.38,2026-04-20
525395,Gorgeous Bungalow with Hot Tub close to Downtown,South Portland,45.47187,-122.67422,Entire home/apt,303,3,226,85,0.54,2026-05-11
531553,Garden Oasis in Walkable Mississippi District,Boise,45.55232,-122.67048,Entire home/apt,177,2,223,430,2.54,2026-06-01
543988,Quaint English Cottage Garden Private Apt.,Laurelhurst,45.52417,-122.61865,Entire home/apt,160,1,281,368,2.17,2026-05-24
548557,NE  Concordia Cabin,Concordia,45.56995,-122.63151,Entire home/apt,153,2,349,139,0.82,2024-09-29
557948,"Pretty house, perfect location, EV-friendly",Hosford-Abernethy,45.50857,-122.64463,Entire home/apt,535,2,52,19,0.13,2026-06-07
566103,Old Portland SE Clinton/Division,Hosford-Abernethy,45.50535,-122.64138,Entire home/apt,,30,0,54,0.32,2024-06-27
580155,Victorian House in NE Portland Oregon,Eliot,45.53912,-122.66097,Entire home/apt,105,4,284,101,0.60,2025-10-26
584676,NW Portland Condo on Street Car Line,Northwest District,45.52972,-122.69269,Entire home/apt,60,30,189,83,0.49,2026-01-01
600976,Cozy SW 2 Bedroom/Private Bath Near Lewis & Clark,South Burlingame,45.46519,-122.68488,Private room,97,1,341,496,2.94,2026-06-08
604270,Mt. Tabor studio with Mt. Hood view,Montavilla,45.51425,-122.58372,Entire home/apt,,1,0,675,4.02,2026-06-05
633385,Charming SW Portland Room – Super Clean & Cozy,South Burlingame,45.4705,-122.68506,Private room,62,2,352,267,1.60,2026-05-31
637011,"Eclectic, cheerful, musical home",Multnomah,45.46671,-122.71559,Private room,41,30,257,21,0.13,2022-05-29
637362,Sellwood Sanctuary Guest House,Sellwood-Moreland Improvement League,45.46549,-122.65551,Entire home/apt,199,3,317,388,2.38,2026-05-29
674866,Fantastic Loft in the Pearl (short or long term),Pearl,45.52667,-122.68242,Entire home/apt,77,90,365,61,0.64,2024-09-03
687927,"Heart on Hawthorne ,  SE Portland",Sunnyside,45.51365,-122.62041,Private room,46,1,228,202,1.21,2026-04-28
696955,Alberta Arts House - Hip Portlandia,Vernon,45.55888,-122.64747,Entire home/apt,161,30,196,217,1.30,2026-01-21
697115,Classic Bedroom/Private Vanity,Hillsdale,45.48678,-122.68989,Private room,59,30,350,3,0.02,2014-10-01
699605,Adorable Alberta Arts Bungalow,King,45.56611,-122.65743,Entire home/apt,136,30,341,47,0.28,2024-09-15
704753,Near OHSU. Choice of Clean Rooms. Private Baths.,Hillsdale,45.48699,-122.69223,Private room,64,30,364,11,0.07,2021-07-31
760737,Remodeled basement studio in central Portland,Buckman,45.51851,-122.64196,Entire home/apt,124,2,256,325,3.37,2026-06-11
762386,"Urban Treehouse in Portland, OR! - 1 bedroom",Creston-Kenilworth,45.49113,-122.62199,Private room,109,1,250,954,5.77,2026-05-31
774924,For humanitarian aid or medical vacations only,Grant Park,45.54292,-122.62822,Entire home/apt,,2,0,59,0.36,2022-03-21
775426,Incredible Location in Alberta Arts District,King,45.55841,-122.65152,Entire home/apt,552,1,291,289,1.79,2026-06-10
784126,"Portland condo near OHSU, VA Hospital & downtown!",Homestead,45.49608,-122.68884,Entire home/apt,65,30,222,62,0.47,2025-11-07
789798,"Artsy, private lower level. Minutes from downtown.",Ashcreek,45.45631,-122.73765,Entire home/apt,149,1,342,258,1.63,2026-06-10
798113,Kinley Manor Coach House Experience,Irvington,45.53693,-122.65713,Entire home/apt,143,1,198,152,0.97,2026-01-01
801318,"Ideally Located, Modern & Artistic Large House",Vernon,45.55845,-122.64999,Entire home/apt,466,1,284,133,0.81,2026-06-10
838961,Studio Apartment - Private Entry,Parkrose Heights,45.54385,-122.54355,Entire home/apt,82,30,333,44,0.30,2025-10-28
857220,"Spacious, Comfy Downstairs Suite & Garage parking!",Foster-Powell,45.49162,-122.58212,Private room,115,1,314,439,2.69,2026-05-26
921597,Pearl District Loft: Urban Oasis,Pearl,45.52959,-122.68424,Entire home/apt,117,30,120,20,0.13,2022-05-05
927432,"Spacious, charming, & well-located Portland house",Humboldt,45.56463,-122.66894,Entire home/apt,152,30,204,9,0.06,2021-07-19
929954,"Authentic Portland, Levity Lodge #3",Rose City Park,45.54433,-122.60348,Private room,58,31,345,14,0.09,2022-08-15
938257,Pink House off Mississippi-ask for DEALS 4-6nights,Boise,45.55039,-122.67497,Entire home/apt,129,2,237,600,3.76,2026-06-08
938283,Green House Mississippi-ask for DEALS on 4-6nights,Boise,45.55039,-122.67494,Entire home/apt,135,2,258,565,3.55,2026-05-24
951387,Quiet Private Studio in Inner NE near Bus & Bike,Boise,45.553,-122.66629,Entire home/apt,114,2,238,674,4.17,2026-06-08
967959,Authentic Alberta Arts Abode,King,45.55715,-122.65553,Entire home/apt,155,2,313,745,4.71,2026-06-12
993073,PDX Eco Cottage,Hosford-Abernethy,45.50661,-122.64996,Entire home/apt,234,1,261,415,2.62,2026-06-01
1003617,The Portland Villa on Alberta St,Concordia,45.55856,-122.63717,Entire home/apt,747,1,301,342,2.39,2026-06-08
1006381,Mid Century Modern,King,45.5622,-122.66176,Entire home/apt,42,45,128,99,0.62,2024-10-01
1007277,Feels Like Home,Woodstock,45.48719,-122.62161,Entire home/apt,57,30,118,435,2.82,2026-04-01
1036774,"""The Portland Purple House 1""",Roseway,45.55121,-122.59294,Private room,157,2,175,35,0.23,2022-08-28
1046001,"Alberta Arts Bsmt Rm  fast Wifi, hd TV,Great area!",King,45.55965,-122.65729,Private room,42,31,213,88,0.55,2026-05-24
1086146,Spacious Urban Retreat,Parkrose,45.55796,-122.55871,Entire home/apt,329,2,352,193,1.21,2026-01-04
1100793,"Walker’s Paradise w/ projector, kitchenette",Sellwood-Moreland Improvement League,45.47911,-122.64506,Entire home/apt,161,3,249,77,0.56,2026-06-08
1103529,The Hen House: Private unit in NE,King,45.55192,-122.65726,Entire home/apt,177,1,293,994,6.22,2026-05-25
1107789,Cozy Portland Studio Apartment,Buckman,45.51904,-122.64412,Entire home/apt,129,1,166,915,5.74,2026-06-14
1119763,Maple Cottage PDX/ Fun Historic Mississippi Ave.,Boise,45.55146,-122.67292,Entire home/apt,109,3,255,451,4.11,2026-06-03
1123780,Airport~Private Entrance~Garden View,Concordia,45.56028,-122.62061,Entire home/apt,95,1,118,613,3.86,2026-06-13
1151857,Vintage Charm *Queen* at Opal 28 Apt 2,Kerns,45.52709,-122.63826,Entire home/apt,90,30,153,190,1.27,2024-08-17
1182675,Private room in Southeast Portland,Creston-Kenilworth,45.49214,-122.63455,Private room,84,30,365,0,,
1193068,Rosie Room at Farmhouse Cottage,Marshall Park,45.45793,-122.68985,Private room,116,3,330,18,0.11,2025-07-28
1194370,Cozy mud hut with big bridge view,Cathedral Park,45.58991,-122.76046,Private room,56,30,89,498,3.20,2019-12-29
1194589,Artisan Sanctuary,Humboldt,45.56055,-122.66786,Entire home/apt,313,2,364,405,2.55,2020-03-08
1209612,"WATERFRONT, NW  DISTRICT CONDO",Old Town/Chinatown,45.52622,-122.67284,Entire home/apt,966,30,365,54,0.36,2015-07-21
1213052,Alberta Arts Bungalow - 4 Bedroom,Vernon,45.5585,-122.65001,Entire home/apt,440,1,277,240,1.52,2026-05-18
1242928,Modernist Loft in NE Portland | 2 beds 2 full bath,Humboldt,45.55915,-122.66811,Entire home/apt,,30,24,108,0.83,2026-01-24
1242968,"Urban Sanctuary near Shops, Dining & Downtown!",Boise,45.55398,-122.67583,Entire home/apt,204,1,205,987,6.24,2026-06-11
1243615,Captain's Bed at Portland Farmhouse Cottage,Marshall Park,45.45711,-122.69127,Private room,126,3,240,7,0.05,2024-12-18
1248994,Creative Charmer in NE Portland,Irvington,45.54725,-122.65495,Entire home/apt,52,30,213,110,0.70,2026-05-31
1261196,Vintage Portland Home—10 Minutes to Downtown!,Kerns,45.52415,-122.64208,Entire home/apt,145,30,94,247,1.60,2025-07-05
1288320,Thompson Hideaway - walk to Convention Center,Eliot,45.54057,-122.66377,Entire home/apt,112,2,279,671,4.25,2026-06-08
1297869,5th Ave Townhouse,Portland Downtown,45.51032,-122.68208,Entire home/apt,543,2,312,454,2.89,2026-05-31
1313694,Work & Stay at The Green Fairy Victorian farmhouse,Boise,45.55014,-122.67192,Entire home/apt,129,30,339,122,0.77,2024-09-12
1332422,Salmon Street Farmhouse,Buckman,45.51333,-122.64342,Entire home/apt,,30,0,15,0.10,2018-07-04
1386922,Mississippi Ave Basement Studio,Humboldt,45.56328,-122.67523,Entire home/apt,73,30,180,212,1.35,2025-08-01
1408895,Charming Roseway craftsman-ideal for 30+ day stays,Roseway,45.54872,-122.58744,Entire home/apt,92,30,249,81,0.52,2025-12-20
1411299,"Cozy, yet Spacious Division 1BR Apt",Richmond,45.50152,-122.62856,Entire home/apt,,1,265,301,2.39,2026-05-30
1429073,Lovely Private Room & Bath in SE (South Tabor),South Tabor,45.49991,-122.60654,Private room,81,2,274,243,1.55,2026-06-09
1438618,One block from everything. Purely Portland stay :),Cully,45.54883,-122.61489,Entire home/apt,218,2,25,242,2.50,2026-05-31
1525272,The Premier Irvington off Broadway Studio Condo,Irvington,45.5373,-122.65571,Entire home/apt,81,31,221,20,0.16,2025-11-17
1539452,The Hermitage at the Historic Hafner Haus 2nd unit,Portland Downtown,45.51614,-122.68598,Entire home/apt,221,30,365,166,1.18,2024-09-12
1542659,Bright Beautiful Mid-Century Style Loft in N.E.,Eliot,45.5425,-122.66028,Entire home/apt,254,2,320,408,2.69,2026-05-10
1560267,Pearl District Private Suite,Pearl,45.52894,-122.68338,Private room,143,2,92,695,4.48,2026-06-13
1584433,Historic Northwest Portland Home,Northwest District,45.53702,-122.69974,Private room,149,2,351,116,0.78,2026-06-04
1641735,Zen Suite Private Bath-Alberta Arts,Concordia,45.56696,-122.63339,Private room,80,30,365,57,0.38,2016-08-30
1641774,Walk to OHSU/15-min drive to Intel. Pristine Room!,Hillsdale,45.48954,-122.69262,Private room,71,30,365,1,0.01,2016-01-06
1646847,Urban Zen Retreat,Mt. Tabor,45.51512,-122.60498,Entire home/apt,103,30,364,147,1.00,2024-02-21
1661004,Irvington Cottage - Moda & Convention Center close,Irvington,45.53847,-122.65533,Entire home/apt,168,2,144,341,2.78,2026-05-18
1677299,Urban Gardens Woodsy-Loungey Vibe in SW Portland,Ashcreek,45.45808005478371,-122.71948915149193,Entire home/apt,220,1,35,85,0.57,2026-06-13
1703888,"Cool tiny home near wooded park, transit, dining",Mt. Tabor,45.51064,-122.60206,Entire home/apt,,31,0,128,0.83,2022-05-13
1717606,Clean Luxury Condo in Pearl of Portland,Pearl,45.53267,-122.6821,Entire home/apt,126,30,78,42,0.45,2023-09-09
1732272,Hollywood One Bedroom Home,Rose City Park,45.5404,-122.61099,Entire home/apt,133,3,287,106,0.78,2025-10-26
1751672,NE Portland Craftsman,Rose City Park,45.5443,-122.61122,Entire home/apt,532,1,228,17,0.12,2025-12-27
1826250,Urban Garden Studio,Richmond,45.50769,-122.62844,Private room,64,30,358,161,1.05,2019-05-21
1850556,The Nest,Hollywood,45.5367,-122.6223,Entire home/apt,182,1,325,596,3.96,2026-05-22
1851090,Inn Off Hawthorne,Sunnyside,45.51256,-122.62489,Entire home/apt,145,30,288,40,0.27,2025-11-10
1851145,Hawthorne/Division Beautiful Suite,Richmond,45.50969,-122.61779,Entire home/apt,160,1,289,343,2.26,2026-06-02
1856414,Comfortable Hip Downtown Loft,Portland Downtown,45.51462,-122.68498,Entire home/apt,95,30,338,91,0.60,2026-05-31
1880649,Cozy/Modern Casita,Eastmoreland,45.46473,-122.62499,Entire home/apt,111,30,365,242,1.58,2023-08-27
1887261,"Clean, private suite w/garden entry",Piedmont,45.57657,-122.67554,Entire home/apt,143,2,145,76,1.24,2026-05-24
1917726,Northeast Portland Studio with Private Entrance,North Tabor,45.52777,-122.61113,Entire home/apt,75,30,335,618,4.07,2024-02-13
2003568,Historic Irvington Basement Apt,Irvington,45.53642,-122.6486,Entire home/apt,94,30,363,101,0.67,2025-08-01
2020429,"Modern Apt. Close in SE, LOCATION!",Hosford-Abernethy,45.50453,-122.65446,Entire home/apt,63,30,267,339,2.23,2024-12-01
2020615,Sellwood Detached Studio Loft,Sellwood-Moreland Improvement League,45.46587,-122.65336,Entire home/apt,132,1,102,636,4.74,2026-05-31
2033589,"Cozy Room Near Airport, Alberta",Cully,45.56069,-122.59966,Private room,52,1,48,639,4.41,2026-06-09
2038802,"2 story, 2 bath View Condo Downtown",Portland Downtown,45.51564,-122.6844,Entire home/apt,116,30,132,172,1.14,2025-07-31
2101856,Cute Overlook Studio Cottage,Overlook,45.56142,-122.68037,Entire home/apt,99,1,286,849,5.92,2026-06-03
2114753,Sunny Room in Historic Laurelhurst,Laurelhurst,45.521,-122.62128,Private room,86,2,301,216,1.43,2026-02-15
2241274,Modern Artistic Three Bedroom Bungalow,Grant Park,45.53523,-122.6353,Private room,,30,0,29,0.20,2025-06-11
2281775,1 Bed Apt W/Laundry. Close to Moda & Convention,Irvington,45.53826,-122.65799,Entire home/apt,181,1,321,735,4.98,2026-06-02
2349023,"Cozy Williams Ave Victorian. 
 Walk to Everything!",Boise,45.55194,-122.66569,Entire home/apt,292,2,134,66,1.99,2026-06-06
2360923,Bright Wooded Apartment SW Portland,Collins View,45.45718,-122.68622,Entire home/apt,135,7,152,26,0.17,2021-04-04
2390685,Portland Tiny House,Concordia,45.56341,-122.63465,Entire home/apt,142,2,295,934,7.05,2026-06-03
2407080,Luxury Modern Newer Townhouse w/views in the hills,Forest Park,45.52335739135742,-122.74468231201172,Entire home/apt,,30,0,1,0.01,2015-06-16
2458957,Alberta Arts Hideaway,King,45.55619,-122.65703,Entire home/apt,329,2,302,228,1.53,2026-05-29
2460265,Modern condo in heart of Downtown,Portland Downtown,45.51622,-122.68524,Entire home/apt,84,31,272,30,0.32,2025-10-31
2545810,Fully Restored 4-Level Grand Craftsman,Piedmont,45.56952,-122.66532,Entire home/apt,580,3,358,60,0.41,2024-07-21
2546099,Sunny spot on N. Mississippi Ave.,Boise,45.55228,-122.6758,Entire home/apt,79,31,208,239,1.62,2025-11-02
2559470,"""The Portland Purple House"" 2",Roseway,45.55121,-122.59294,Private room,194,2,175,30,0.20,2022-11-12
2569391,Portland-1000sf basement apt./queen,Arbor Lodge,45.57134,-122.68781,Entire home/apt,,1,0,742,5.00,2025-09-20
2575775,"Walk to Se Division from a Sleek, Architect Designed Space",Hosford-Abernethy,45.50754,-122.63693,Entire home/apt,289,1,308,452,4.32,2026-06-07
2593314,"Guesthouse w/ Private Entry, Close to Alberta",Overlook,45.56039,-122.68515,Entire home/apt,205,1,54,631,4.90,2026-06-05
2637265,"Modern Ranch, close to everything",Overlook,45.56039,-122.68515,Entire home/apt,256,1,25,94,0.63,2026-06-10
2637543,Mt. Tabor 1 Bdrm Apt. private comfortable and big,Mt. Tabor,45.52276,-122.59806,Entire home/apt,,30,0,48,0.47,2023-03-31
2660141,"Portland Bungalow, A Happy House",Vernon,45.56608,-122.64608,Private room,101,2,279,287,1.98,2026-04-20
2735985,Charming Southeast Portland Private Studio,Buckman,45.52169,-122.64762,Entire home/apt,140,1,246,413,3.85,2026-05-30
2838013,Quiet Modern Getaway w Deck + BBQ Near Sellwood,Ardenwald-Johnson Creek,45.46226,-122.62886,Entire home/apt,234,3,216,55,0.38,2026-06-14
2919433,"Quiet, Private Apartment Retreat",Hillsdale,45.48261,-122.68722,Entire home/apt,190,1,281,324,2.20,2026-05-24
2950282,Portland Cottage with Kitchenette,West Portland Park,45.44743,-122.72158,Entire home/apt,99,1,118,707,4.80,2026-06-04
2975954,Apartment in 1911 craftsman home,Sabin,45.55383755928416,-122.65544674909276,Entire home/apt,78,30,257,120,0.83,2025-07-31
2988721,Urban Charm - NW Pearl/Nob Hill,Northwest District,45.52983,-122.69503,Entire home/apt,186,3,318,162,1.10,2026-05-15
3011519,"Sweet Home/Walk to Bars, Restaurant, Downtown",Buckman,45.5196,-122.64994,Entire home/apt,,2,0,21,0.14,2023-08-26
3059314,420 Friendly: Tiny House Living with A/C,Cully,45.56161,-122.60821,Entire home/apt,112,2,227,480,4.00,2026-06-02
3075414,Modern 2 Bedroom 2 Bath SE Hawthorne House,Sunnyside,45.51248,-122.62083,Entire home/apt,124,30,327,4,0.03,2014-07-18
3104395,~..++ Sweet N. Portland Loft ++.._~,Humboldt,45.56187,-122.66762,Entire home/apt,213,30,365,5,0.03,2014-10-27
3122190,Studio Apartment PandaCrystalCave,Mt. Tabor,45.51569,-122.59269,Entire home/apt,120,1,2,690,4.77,2026-05-25
3133331,"Guest-suite,king bed,near downtown, free-parking",Southwest Hills,45.5079,-122.69002,Entire home/apt,158,1,343,939,6.42,2026-05-31
3147877,Bright & Modern 2bdrm House In Kenton Neighborhood,Kenton,45.58557,-122.69488,Entire home/apt,,30,0,8,0.06,2017-11-23
3186591,Bright and Cozy Home in NE Portland,Woodlawn,45.57378,-122.65878,Entire home/apt,,2,0,19,0.13,2024-08-04
3246662,Entire 3rd floor in historic home,Northwest District,45.53066,-122.7031,Private room,72,30,287,117,0.80,2024-06-30
3280928,Onsen oasis + Portland's finest at your feet,Concordia,45.56312,-122.63596,Entire home/apt,403,1,317,590,4.07,2026-06-01
3282776,"Comfy room near Alberta, Airport",Cully,45.56197,-122.60037,Private room,63,1,61,446,3.05,2026-06-08
3340282,"Modern, updated, quiet Suite. Trained dogs ok!",Rose City Park,45.53435,-122.59838,Entire home/apt,177,2,333,213,1.50,2026-05-16
3378558,Modern Corner Unit Condo at 34th and Hawthorne,Richmond,45.51067,-122.63064,Entire home/apt,134,30,164,0,,
3395521,The Cottage. Close-in. Near River/Downtown/MAX,Brooklyn Action Corps,45.49211158502245,-122.648358219535,Entire home/apt,157,2,46,222,1.90,2026-05-27
3431587,Private Studio Mount Tabor/Division,South Tabor,45.50174,-122.59021,Entire home/apt,,30,0,181,1.24,2025-10-08
3433479,Cozy basement art studio,Hosford-Abernethy,45.51117,-122.64579,Entire home/apt,141,1,178,1380,9.49,2026-04-09
3439204,Wooded Getaway w/City Access,Southwest Hills,45.49662,-122.71143,Entire home/apt,,30,0,502,3.51,2024-11-15
3441025,Updated Woodland Garden Retreat & Spa,South Tabor,45.49888,-122.58735,Entire home/apt,207,2,303,278,1.91,2026-06-01
3448571,Peaceful studio space.,Rose City Park,45.53612,-122.60432,Entire home/apt,103,2,117,335,2.53,2026-06-10
3476238,Bright and Beautiful One Bedroom Apartment,University Park,45.58251,-122.73612,Entire home/apt,,2,0,65,1.35,2024-11-25
3480082,"Trendy, walkable neighborhood; permitted, no fees",Boise,45.54817,-122.67047,Private room,87,1,39,611,4.20,2026-06-12
3498642,"Artsy, Lofty, Open 1BR comfort in Converted Church",Humboldt,45.55757,-122.66546,Entire home/apt,215,1,312,631,4.35,2026-06-10
3562068,Sunrise studio with Mt. Hood view,Homestead,45.49216,-122.6805,Entire home/apt,117,2,307,452,3.21,2026-06-12
3562307,Navajo Suite,Northwest District,45.5329704284668,-122.7051773071289,Private room,42,30,329,278,1.91,2025-07-07
3617607,"Private studio Casita - walkable, Sellwood, SE PDX",Sellwood-Moreland Improvement League,45.4776,-122.64782,Entire home/apt,146,1,159,102,0.74,2026-06-01
3627515,The Downtowner,Portland Downtown,45.50792,-122.68358,Entire home/apt,543,2,322,431,3.00,2026-05-24
3635579,Art Filled Historic Craftsman • Inner Eastside,Sullivan's Gulch,45.53204,-122.64758,Entire home/apt,410,1,331,525,3.62,2026-06-09
3646070,Private Garden Studio in great location!,Irvington,45.54198,-122.648,Entire home/apt,,30,32,608,4.19,2026-03-13
3666651,5BD in the Heart & Soul of Portland,Richmond,45.50935,-122.63333,Entire home/apt,,1,0,85,0.59,2026-01-02
3667515,Great Space in Heart of Hawthorne,Richmond,45.50917,-122.63595,Private room,100,1,120,738,5.10,2026-06-08
3677614,Cozy Charming Apartment Ladd's/Hawthorne sleeps 4,Hosford-Abernethy,45.51186,-122.65171,Entire home/apt,172,1,240,859,5.95,2026-06-14
3696524,Purple bedroom in cute artsy Home,Boise,45.54935,-122.66253,Private room,76,1,41,113,0.78,2026-05-03
3698451,The Serene Hideaway,Eliot,45.53598,-122.66452,Entire home/apt,160,1,291,493,3.66,2026-05-31
3738840,Private King Studio w/fireplace in great location!,Irvington,45.54085,-122.65023,Entire home/apt,75,30,233,574,3.98,2026-06-01
3755902,Bright Modern ADU • FastWiFi • Walk to Mississippi,Overlook,45.56547,-122.68705,Entire home/apt,153,1,334,467,3.35,2026-05-26
3774635,Cozy for 1 in Portland's Safe Central NE Portland,Beaumont-Wilshire,45.54796150286919,-122.63007201249582,Private room,72,1,338,426,2.97,2026-06-05
3775190,Beautiful house in Portland Heights,Southwest Hills,45.50697,-122.69905,Entire home/apt,268,30,358,0,,
3821966,Humboldt Apartment,Overlook,45.55758,-122.68392,Entire home/apt,128,1,54,38,3.57,2026-06-14
3842427,Woodlawn Retreat,Woodlawn,45.5714,-122.64785,Entire home/apt,212,1,286,713,7.19,2026-05-31
3844595,Great Two Bedroom Apt. in Portland!,Portsmouth,45.58493,-122.70797,Entire home/apt,199,3,133,167,1.25,2025-10-12
3875448,Blue FoPo House,Foster-Powell,45.4958,-122.60454,Private room,53,7,320,73,0.51,2026-06-01
3884940,Arbor Lodge Guest Suite,Arbor Lodge,45.57226,-122.68504,Entire home/apt,175,2,346,22,0.71,2026-06-06
3898216,"SE PDX Apt, great location, full kitchen, private!",Richmond,45.50307,-122.62072,Entire home/apt,111,2,166,741,5.16,2026-06-05
3898931,Downtown Views- 1B/ 1.5b PDX Condo (dog friendly),Pearl,45.53293,-122.67978,Entire home/apt,32,90,199,27,0.22,2026-04-11
3939886,Beautiful apartment near the heart of Sellwood,Sellwood-Moreland Improvement League,45.46295,-122.64759,Entire home/apt,162,2,160,224,3.56,2026-06-12
4025399,Clinton / Division -the best of SE!,Hosford-Abernethy,45.50518,-122.64288,Entire home/apt,134,2,282,220,1.62,2026-06-01
4026064,"Custom Studio w/AC , Alberta Arts District",Concordia,45.55896,-122.63895,Entire home/apt,139,1,304,1239,8.66,2026-06-08
4041500,Heart of Southeast - Spacious 2 bedroom Craftsman,Richmond,45.50744,-122.62127,Entire home/apt,228,2,273,534,3.75,2026-06-14
4084311,"Convenient, Comfortable and Private",King,45.564092046398784,-122.66287918412279,Private room,100,2,257,309,2.16,2025-04-13
4145092,private one bedroom apartment,Alameda,45.54943,-122.64026,Entire home/apt,97,30,288,143,1.00,2023-04-20
4198752,Live like a local in Laurelhurst—family friendly,North Tabor,45.52113,-122.61685,Entire home/apt,197,2,295,602,4.23,2026-06-14
4204652,Soothing Studio Among the Trees (1),Buckman,45.51278,-122.65087,Entire home/apt,68,30,212,88,0.62,2026-04-26
4210084,Portland Belmont House—Main Floor,Sunnyside,45.51555,-122.63253,Entire home/apt,242,1,304,262,1.88,2026-06-07
4210881,Portland Belmont House—Eco Studio,Sunnyside,45.51794,-122.63292,Entire home/apt,191,1,281,289,2.04,2026-06-07
4256044,Thoughtfully Detailed & Appointed Guest Studio,Beaumont-Wilshire,45.54846954345703,-122.62928009033203,Entire home/apt,91,1,342,361,2.56,2026-06-12
