entity,iso3,year,rural_pct
United Kingdom,GBR,2023,16.8398067108665
United Kingdom,GBR,2024,16.7570455583915
United Kingdom,GBR,2025,16.676391921729
United States,USA,1960,30.0200937952584
United States,USA,1961,29.5544127270642
United States,USA,1962,29.0764672388638
United States,USA,1963,28.6022243840733
United States,USA,1964,28.1450525951005
United States,USA,1965,27.718320304353
United States,USA,1966,27.3353959442387
United States,USA,1967,27.0096479471653
United States,USA,1968,26.7544447455406
United States,USA,1969,26.5831547717723
United States,USA,1970,26.5047462192071
United States,USA,1971,26.4669675402735
United States,USA,1972,26.4371923250543
United States,USA,1973,26.4144813068595
United States,USA,1974,26.3964213946932
United States,USA,1975,26.3805994975594
United States,USA,1976,26.3646025244622
United States,USA,1977,26.3460173844056
United States,USA,1978,26.3224309863936
United States,USA,1979,26.2914302394303
United States,USA,1980,26.2493955978192
United States,USA,1981,26.1860384843342
United States,USA,1982,26.0964519709137
United States,USA,1983,25.9836526230405
United States,USA,1984,25.8499485636456
United States,USA,1985,25.69764791566
United States,USA,1986,25.5290588020147
United States,USA,1987,25.3464893456406
United States,USA,1988,25.1522476694689
United States,USA,1989,24.9486418964304
United States,USA,1990,24.7314491738061
United States,USA,1991,24.456983161692
United States,USA,1992,24.1056682388538
United States,USA,1993,23.7001886634507
United States,USA,1994,23.2594342226973
United States,USA,1995,22.8022947038081
United States,USA,1996,22.3476598939975
United States,USA,1997,21.9144195804801
United States,USA,1998,21.5214635504704
United States,USA,1999,21.187681591183
United States,USA,2000,20.9259102138673
United States,USA,2001,20.6913776332088
United States,USA,2002,20.4538960231343
United States,USA,2003,20.2226649744716
United States,USA,2004,20.0039063031637
United States,USA,2005,19.8038418251536
United States,USA,2006,19.6286933563841
United States,USA,2007,19.4846827127984
United States,USA,2008,19.3780317103394
United States,USA,2009,19.3149621649501
United States,USA,2010,19.3002255326634
United States,USA,2011,19.3042445743976
United States,USA,2012,19.3162506613762
United States,USA,2013,19.339110718785
United States,USA,2014,19.3757768220234
United States,USA,2015,19.4292010464909
United States,USA,2016,19.5023354675869
United States,USA,2017,19.5981321607109
United States,USA,2018,19.7195432012623
United States,USA,2019,19.8695206646406
United States,USA,2020,20.002548237452
United States,USA,2021,19.9925234859728
United States,USA,2022,19.9675021760293
United States,USA,2023,19.928438880822
United States,USA,2024,19.8752201952816
United States,USA,2025,19.8078266972131
